time,cluster,ride,count
20.5,8,19,14
20.5,8,20,7
20.5,8,22,40
20.5,8,23,36
20.5,8,26,11
20.5,8,27,30
20.5,8,28,42
20.5,8,29,1
20.5,8,31,8
20.5,8,32,22
20.5,8,33,2
20.5,8,34,1
20.5,8,35,10
20.5,8,37,1
20.5,8,5,12
20.5,8,9,89
20.5,9,13,3
20.5,9,16,1
20.5,9,19,2
20.5,9,20,5
20.5,9,24,7
20.5,9,28,14
20.5,9,33,3
20.5,9,35,4
20.5,9,5,1
20.5,9,9,2
21.0,0,11,2
21.0,0,13,9
21.0,0,14,2
21.0,0,15,39
21.0,0,16,32
21.0,0,19,15
21.0,0,20,2
21.0,0,21,7
21.0,0,23,1
21.0,0,24,13
21.0,0,26,31
21.0,0,27,12
21.0,0,28,21
21.0,0,29,3
21.0,0,31,25
21.0,0,32,8
21.0,0,33,24
21.0,0,34,8
21.0,0,35,26
21.0,0,36,6
21.0,0,37,4
21.0,0,39,33
21.0,0,4,41
21.0,0,40,1
21.0,0,5,23
21.0,0,6,4
21.0,0,7,24
21.0,0,8,1
21.0,0,9,22
21.0,1,13,6
21.0,1,19,3
21.0,1,20,3
21.0,1,25,8
21.0,1,27,2
21.0,1,3,2
21.0,1,30,2
21.0,1,31,3
21.0,1,33,3
21.0,1,34,2
21.0,1,35,2
21.0,1,7,8
21.0,1,9,8
21.0,2,11,8
21.0,2,13,10
21.0,2,14,4
21.0,2,16,5
21.0,2,19,5
21.0,2,21,14
21.0,2,24,7
21.0,2,25,7
21.0,2,26,13
21.0,2,27,13
21.0,2,28,5
21.0,2,29,8
21.0,2,31,16
21.0,2,33,15
21.0,2,35,8
21.0,2,37,4
21.0,2,39,3
21.0,2,5,6
21.0,2,7,8
21.0,2,9,41
21.0,3,10,8
21.0,3,12,5
21.0,3,14,3
21.0,3,16,10
21.0,3,18,4
21.0,3,23,8
21.0,3,26,5
21.0,3,27,9
21.0,3,29,5
21.0,3,30,7
21.0,3,32,9
21.0,3,33,12
21.0,3,34,9
21.0,3,36,5
21.0,3,39,7
21.0,4,10,9
21.0,4,13,33
21.0,4,14,6
21.0,4,15,6
21.0,4,16,12
21.0,4,17,15
21.0,4,19,7
21.0,4,20,1
21.0,4,21,1
21.0,4,23,2
21.0,4,24,13
21.0,4,26,22
21.0,4,27,23
21.0,4,28,44
21.0,4,29,4
21.0,4,3,4
21.0,4,31,23
21.0,4,32,7
21.0,4,33,12
21.0,4,34,10
21.0,4,35,6
21.0,4,36,4
21.0,4,37,8
21.0,4,38,3
21.0,4,39,6
21.0,4,40,4
21.0,4,5,37
21.0,4,6,7
21.0,4,7,20
21.0,4,9,25
21.0,6,10,14
21.0,6,12,7
21.0,6,13,12
21.0,6,14,13
21.0,6,15,3
21.0,6,16,12
21.0,6,17,1
21.0,6,19,4
21.0,6,20,4
21.0,6,25,9
21.0,6,26,5
21.0,6,27,23
21.0,6,28,21
21.0,6,29,11
21.0,6,3,7
21.0,6,31,10
21.0,6,32,4
21.0,6,33,16
21.0,6,34,10
21.0,6,35,13
21.0,6,36,3
21.0,6,39,3
21.0,6,5,21
21.0,6,6,4
21.0,6,7,21
21.0,6,9,20
21.0,7,10,5
21.0,7,23,5
21.0,7,29,7
21.0,7,31,7
21.0,7,9,5
21.0,8,10,1
21.0,8,11,4
21.0,8,12,4
21.0,8,13,9
21.0,8,14,9
21.0,8,15,41
21.0,8,16,19
21.0,8,19,10
21.0,8,20,40
21.0,8,23,50
21.0,8,24,3
21.0,8,26,15
21.0,8,27,18
21.0,8,28,98
21.0,8,30,6
21.0,8,31,4
21.0,8,32,12
21.0,8,33,46
21.0,8,35,9
21.0,8,36,1
21.0,8,39,10
21.0,8,4,5
21.0,8,5,3
21.0,8,6,36
21.0,8,7,36
21.0,8,9,19
21.0,9,14,1
21.0,9,7,1
21.5,0,10,2
21.5,0,13,19
21.5,0,14,6
21.5,0,15,33
21.5,0,16,13
21.5,0,17,6
21.5,0,19,8
21.5,0,20,12
21.5,0,23,15
21.5,0,24,1
21.5,0,25,2
21.5,0,26,10
21.5,0,27,11
21.5,0,28,14
21.5,0,29,1
21.5,0,3,9
21.5,0,31,34
21.5,0,32,42
21.5,0,33,30
21.5,0,34,8
21.5,0,35,10
21.5,0,37,11
21.5,0,39,4
21.5,0,5,6
21.5,0,6,3
21.5,0,7,25
21.5,0,9,17
21.5,1,10,5
21.5,1,12,2
21.5,1,14,6
21.5,1,16,4
21.5,1,23,9
21.5,1,24,2
21.5,1,28,6
21.5,1,29,2
21.5,1,31,2
21.5,1,32,2
21.5,1,33,3
21.5,1,37,2
21.5,1,4,3
21.5,1,7,2
21.5,1,9,3
21.5,2,13,2
21.5,2,16,3
21.5,2,19,2
21.5,2,28,9
21.5,2,29,8
21.5,2,33,3
21.5,3,11,5
21.5,3,13,3
21.5,3,17,6
21.5,3,20,7
21.5,3,22,5
21.5,3,23,7
21.5,3,26,3
21.5,3,28,5
21.5,3,29,4
21.5,3,3,4
21.5,3,33,3
21.5,3,37,4
21.5,3,4,6
21.5,3,6,7
21.5,3,9,3
21.5,4,10,3
21.5,4,13,20
21.5,4,14,5
21.5,4,16,12
21.5,4,17,6
21.5,4,20,6
21.5,4,21,1
21.5,4,24,6
21.5,4,26,26
21.5,4,27,4
21.5,4,28,12
21.5,4,29,1
21.5,4,3,5
21.5,4,31,1
21.5,4,32,6
21.5,4,33,16
21.5,4,34,1
21.5,4,35,5
21.5,4,36,13
21.5,4,37,8
21.5,4,39,1
21.5,4,4,12
21.5,4,5,13
21.5,4,6,4
21.5,4,7,8
21.5,4,8,8
21.5,4,9,17
21.5,6,13,12
21.5,6,16,10
21.5,6,18,3
21.5,6,19,2
21.5,6,23,1
21.5,6,26,13
21.5,6,27,3
21.5,6,29,5
21.5,6,3,1
21.5,6,30,7
21.5,6,31,8
21.5,6,5,12
21.5,6,7,25
21.5,6,9,17
21.5,7,33,5
21.5,7,9,10
21.5,8,11,4
21.5,8,13,29
21.5,8,14,44
21.5,8,15,4
21.5,8,16,125
21.5,8,17,5
21.5,8,19,10
21.5,8,24,11
21.5,8,26,38
21.5,8,27,53
21.5,8,28,15
21.5,8,29,44
21.5,8,31,10
21.5,8,32,21
21.5,8,33,46
21.5,8,34,1
21.5,8,35,9
21.5,8,36,9
21.5,8,38,6
21.5,8,39,4
21.5,8,40,2
21.5,8,5,5
21.5,8,7,53
21.5,8,9,9
22.0,0,10,9
22.0,0,13,16
22.0,0,14,18
22.0,0,16,27
22.0,0,17,15
22.0,0,19,23
22.0,0,20,4
22.0,0,23,3
22.0,0,24,3
22.0,0,26,12
22.0,0,27,23
22.0,0,28,27
22.0,0,29,5
22.0,0,31,23
22.0,0,32,6
22.0,0,33,38
22.0,0,35,16
22.0,0,36,4
22.0,0,37,4
22.0,0,39,4
22.0,0,5,31
22.0,0,6,11
22.0,0,7,21
22.0,0,9,6
22.0,1,10,3
22.0,1,11,4
22.0,1,13,3
22.0,1,16,3
22.0,1,17,4
22.0,1,22,3
22.0,1,23,7
22.0,1,27,4
22.0,1,28,6
22.0,1,31,2
22.0,1,33,4
22.0,1,34,5
22.0,1,5,5
22.0,1,7,5
22.0,3,13,6
22.0,3,14,5
22.0,3,17,3
22.0,3,20,4
22.0,3,24,5
22.0,3,27,3
22.0,3,28,7
22.0,3,32,5
22.0,3,37,3
22.0,3,4,4
22.0,3,7,3
22.0,3,9,4
22.0,4,10,7
22.0,4,12,1
22.0,4,13,4
22.0,4,16,7
22.0,4,17,5
22.0,4,20,1
22.0,4,23,2
22.0,4,26,15
22.0,4,27,12
22.0,4,31,5
22.0,4,33,3
22.0,4,36,8
22.0,4,37,1
22.0,4,39,7
22.0,4,5,12
22.0,4,7,1
22.0,4,9,14
22.0,8,10,8
22.0,8,12,30
22.0,8,13,20
22.0,8,14,4
22.0,8,16,28
22.0,8,17,5
22.0,8,19,22
22.0,8,21,8
22.0,8,23,2
22.0,8,26,16
22.0,8,27,48
22.0,8,28,58
22.0,8,31,13
22.0,8,32,12
22.0,8,33,15
22.0,8,34,14
22.0,8,35,25
22.0,8,37,41
22.0,8,38,13
22.0,8,39,49
22.0,8,5,46
22.0,8,7,21
22.0,8,9,54
22.5,0,10,40
22.5,0,16,2
22.5,0,19,17
22.5,0,23,33
22.5,0,24,7
22.5,0,26,14
22.5,0,27,15
22.5,0,28,12
22.5,0,29,3
22.5,0,3,7
22.5,0,31,9
22.5,0,32,11
22.5,0,34,3
22.5,0,35,5
22.5,0,38,41
22.5,0,39,1
22.5,0,5,8
22.5,0,6,7
22.5,0,7,6
22.5,0,9,3
22.5,1,10,3
22.5,1,13,3
22.5,1,15,3
22.5,1,18,3
22.5,1,20,3
22.5,1,22,3
22.5,1,27,3
22.5,1,28,4
22.5,1,29,5
22.5,1,30,7
22.5,1,31,3
22.5,1,35,2
22.5,1,36,4
22.5,1,9,3
22.5,3,12,4
22.5,3,17,5
22.5,3,18,5
22.5,3,23,3
22.5,3,31,4
22.5,3,34,5
22.5,8,13,30
22.5,8,14,48
22.5,8,16,4
22.5,8,19,8
22.5,8,26,4
22.5,8,27,13
22.5,8,28,12
22.5,8,31,9
22.5,8,37,36
22.5,8,7,1
22.5,8,9,6
23.0,0,28,31
23.0,0,31,31
23.0,1,26,3
23.0,1,31,3
23.0,1,37,3
23.0,3,19,10
23.0,3,27,4
23.0,3,3,4
23.0,3,35,7
23.0,8,32,40
